URL;Traffic (%);Number of Keywords;Traffic;Adwords Positions;Positions with commercial intents in top 20;Positions with informational intents in top 20;Positions with navigational intents in top 20;Positions with transactional intents in top 20;Positions with unknown intents in top 20;Traffic with commercial intents in top 20;Traffic with informational intents in top 20;Traffic with navigational intents in top 20;Traffic with transactional intents in top 20;Traffic with unknown intents in top 20;Traffic Change
https://techterms.com/definition/video_card;0.02;73;4;0;2;9;0;1;0;0;4;0;0;0;-2
https://techterms.com/definition/slashdot;0.02;2;4;0;0;1;0;0;0;0;4;0;0;0;-7
https://techterms.com/definition/nic;0.02;86;4;0;1;3;0;0;0;0;4;0;0;0;-9
https://techterms.com/definition/icf;0.02;2;4;0;0;1;1;0;0;0;1;3;0;0;0
https://techterms.com/definition/rj45;0.02;43;4;0;0;6;0;0;0;0;4;0;0;0;0
https://techterms.com/definition/payload;0.02;24;4;0;0;3;0;0;0;0;4;0;0;0;0
https://techterms.com/definition/buffer;0.02;65;4;0;0;12;0;0;0;0;4;0;0;0;0
https://techterms.com/definition/root;0.02;31;4;0;0;6;0;0;0;0;4;0;0;0;0
https://techterms.com/definition/flash_drive;0.02;85;4;0;1;14;0;1;0;2;3;0;0;0;1
https://techterms.com/definition/document;0.02;33;4;0;0;13;0;0;0;0;3;0;0;0;1
https://techterms.com/definition/png;0.02;81;4;0;0;6;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/anr;0.02;16;4;0;0;1;0;0;0;0;2;0;0;0;1
https://techterms.com/definition/softcopy;0.01;24;3;0;0;10;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/cmyk;0.01;36;3;0;0;4;0;1;0;0;3;0;0;0;-1
https://techterms.com/definition/cut;0.01;12;3;0;0;1;0;0;0;0;0;0;0;0;3
https://techterms.com/definition/email;0.01;41;3;0;0;2;0;0;0;0;0;0;0;0;3
https://techterms.com/definition/pretest;0.01;8;3;0;0;1;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/simm;0.01;8;3;0;0;3;0;1;0;0;1;0;0;0;-1
https://techterms.com/definition/permissions;0.01;18;3;0;0;3;0;0;0;0;3;0;0;0;-3
https://techterms.com/definition/power_cycle;0.01;20;3;0;0;1;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/configuration;0.01;43;3;0;0;10;0;0;0;0;3;0;0;0;-4
https://techterms.com/definition/kilobit;0.01;4;3;0;0;2;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/portal;0.01;25;3;0;1;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/cell;0.01;16;3;0;0;6;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/avatar;0.01;49;3;0;0;5;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/refresh;0.01;14;3;0;0;2;0;0;0;0;3;0;0;0;0
https://techterms.com/list/j;0.01;46;3;0;1;6;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/skin;0.01;8;3;0;0;1;0;0;0;0;3;0;0;0;0
https://techterms.com/list/d;0.01;15;3;0;1;4;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/xlr;0.01;37;3;0;2;8;0;3;0;2;2;0;1;0;0
https://techterms.com/definition/flat_file;0.01;51;3;0;0;3;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/greenfield;0.01;25;3;0;0;3;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/drive;0.01;26;3;0;0;5;0;0;0;0;0;0;0;0;1
https://techterms.com/definition/lga;0.01;25;3;0;2;9;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/exabyte;0.01;23;3;0;0;3;0;0;0;0;3;0;0;0;3
https://techterms.com/definition/spellcheck;0.01;10;3;0;0;4;0;0;0;0;3;0;0;0;0
https://techterms.com/list/n;0.01;12;3;0;0;3;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/os_x;0.01;22;3;0;0;3;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/android;0.01;48;3;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/directory;0.01;42;3;0;0;3;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/hostname;0.01;21;3;0;0;1;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/ddr;0.01;56;3;0;2;4;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/ipod;0.01;32;3;0;0;11;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/catalina;0.01;5;3;0;0;1;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/manet;0.01;11;3;0;0;5;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/attachment;0.01;15;3;0;0;2;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/northbridge;0.01;18;3;0;0;7;0;0;0;0;3;0;0;0;-4
https://techterms.com/definition/pcix;0.01;16;3;0;0;3;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/80211g;0.01;18;3;0;0;1;0;0;0;0;1;0;0;0;2
https://techterms.com/definition/hd;0.01;55;3;0;0;2;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/clean_install;0.01;2;3;0;0;1;0;0;0;0;3;0;0;0;0
https://techterms.com/category/acronyms;0.01;55;3;0;2;9;0;0;1;0;2;0;0;0;0
https://techterms.com/definition/name_server;0.01;8;3;0;0;3;0;0;0;0;3;0;0;0;0
https://techterms.com/definition/platform;0.01;63;3;0;0;12;0;0;0;0;2;0;0;0;2
https://techterms.com/definition/sli;0.01;12;2;0;0;2;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/gpu;0.01;37;2;0;1;2;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/frame;0.01;23;2;0;0;4;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/restore;0.01;29;2;0;0;1;0;0;0;0;0;0;0;0;1
https://techterms.com/definition/raid;0.01;37;2;0;0;1;0;0;0;0;2;0;0;0;-1
https://techterms.com/definition/metatag;0.01;5;2;0;0;1;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/heuristic;0.01;29;2;0;0;2;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/install;0.01;57;2;0;0;6;0;0;0;0;2;0;0;0;1
https://techterms.com/definition/eide;0.01;8;2;0;0;4;0;0;0;0;2;0;0;0;0
https://techterms.com/list/u;0.01;14;2;0;1;1;0;0;0;2;2;0;0;0;0
https://techterms.com/definition/open_format;0.01;4;2;0;0;1;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/oem;0.01;17;2;0;1;1;0;0;0;2;2;0;0;0;0
https://techterms.com/definition/index;0.01;18;2;0;0;1;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/output;0.01;54;2;0;0;10;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/ieee;0.01;22;2;0;0;6;1;0;0;0;0;2;0;0;-3
https://techterms.com/definition/digitalsignature;0.01;17;2;0;4;6;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/boolean;0.01;22;2;0;0;2;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/record;0.01;21;2;0;0;3;0;0;0;0;0;0;0;0;2
https://techterms.com/definition/voxel;0.01;10;2;0;0;4;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/gateway;0.01;33;2;0;0;1;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/nms;0.01;6;2;0;0;2;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/wizard;0.01;23;2;0;0;5;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/hsf;0.01;6;2;0;0;2;0;0;0;0;2;0;0;0;0
https://techterms.com/list/f;0.01;8;2;0;0;1;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/spdif;0.01;72;2;0;1;4;0;0;0;0;2;0;0;0;-22
https://techterms.com/definition/website;0.01;54;2;0;0;5;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/monitor;0.01;96;2;0;0;11;0;0;1;0;2;0;0;0;0
https://techterms.com/definition/flexible;0.01;13;2;0;0;1;0;0;0;0;0;0;0;0;1
https://techterms.com/list/k;0.01;24;2;0;0;5;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/archie;0.01;7;2;0;0;2;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/dvd;0.01;61;2;0;1;3;0;0;0;2;0;0;0;0;0
https://techterms.com/definition/text_box;0.01;13;2;0;0;4;0;0;0;0;2;0;0;0;0
https://techterms.com/list/w;0.01;9;2;0;0;2;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/macintosh;0.01;35;2;0;0;8;1;2;1;0;0;0;0;1;0
https://techterms.com/definition/www;0.01;65;2;0;0;10;0;0;1;0;1;0;0;1;0
https://techterms.com/list/h;0.01;15;2;0;0;1;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/controller_card;0.01;7;2;0;3;0;0;0;0;2;0;0;0;0;-3
https://techterms.com/definition/rup;0.01;21;2;0;0;1;0;0;0;0;0;0;0;0;2
https://techterms.com/definition/moca;0.01;34;2;0;0;3;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/operating_system;0.01;90;2;0;0;9;0;0;0;0;2;0;0;0;-6
https://techterms.com/definition/parallel_port;0.01;19;2;0;0;2;0;1;0;0;2;0;0;0;0
https://techterms.com/definition/input;0.01;52;2;0;0;3;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/http;0.01;37;2;0;0;1;0;0;0;0;2;0;0;0;0
https://techterms.com/help/data_storage_units_of_measurement;0.01;40;2;0;0;1;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/rendering;0.01;61;2;0;0;5;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/led;0.01;43;2;0;0;1;0;0;0;0;1;0;0;0;-1
https://techterms.com/definition/bitrate;0.01;39;2;0;0;6;0;0;0;0;0;0;0;0;2
https://techterms.com/list/v;0.01;11;2;0;0;3;0;0;0;0;2;0;0;0;0
https://techterms.com/list/c;0.01;37;2;0;0;1;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/nino;0.01;2;2;0;0;2;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/delete;0.01;43;2;0;0;6;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/tebibyte;0.01;10;2;0;0;4;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/listserv;0.01;17;2;0;0;2;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/fps;0.01;51;2;0;0;0;0;0;0;0;0;0;0;0;2
https://techterms.com/definition/external_hard_drive;0.01;70;2;0;1;12;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/hard_token;0.01;4;2;0;0;2;0;0;0;0;2;0;0;0;0
https://techterms.com/list/g;0.01;14;2;0;0;3;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/dll;0.01;52;2;0;0;7;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/server;0.01;37;2;0;0;2;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/sata?pStoreID=hpepp?_escaped_fragment_=;0.01;10;2;0;0;2;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/searchengine;0.01;44;2;0;3;5;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/port;0.01;26;2;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/advertising_id;0.01;30;2;0;0;2;0;0;0;0;2;0;0;0;0
https://techterms.com/definition/cps;0.01;8;2;0;0;0;3;0;0;0;0;2;0;0;-8
https://techterms.com/list/b;0;15;1;0;2;3;0;0;0;0;1;0;0;0;-1
https://techterms.com/definition/igp;0;12;1;0;0;3;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/ups;0;63;1;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/category/technical;0;23;1;0;2;6;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/iso;0;68;1;0;0;2;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/veronica;0;8;1;0;0;4;0;2;0;0;1;0;1;0;0
https://techterms.com/definition/gps;0;42;1;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/io;0;46;1;0;1;4;0;0;0;0;0;0;0;0;-1
https://techterms.com/definition/optical_media;0;44;1;0;0;6;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/markup_language;0;10;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/ble;0;16;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/netbios;0;8;1;0;0;2;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/kerning;0;26;1;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/thread;0;51;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/unified_memory_architecture;0;14;1;0;0;4;1;1;0;0;1;0;0;0;0
https://techterms.com/definition/systemresources;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/snapchat;0;12;1;0;0;4;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/control_unit;0;13;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/case-sensitive;0;45;1;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/nos;0;29;1;0;0;2;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/lte;0;8;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/kilobyte;0;68;1;0;0;3;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/pixel;0;82;1;0;0;6;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/kilohertz;0;18;1;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/file_association;0;8;1;0;0;2;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/leet;0;45;1;0;0;14;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/read-only;0;9;1;0;0;2;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/column;0;25;1;0;0;3;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/modifierkey;0;10;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/x86;0;40;1;0;0;5;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/texteditor;0;23;1;0;1;4;0;0;0;1;1;0;0;0;0
https://techterms.com/definition/iteration;0;40;1;0;0;0;0;0;0;0;0;0;0;0;1
https://techterms.com/definition/power_user;0;15;1;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/overwrite;0;23;1;0;0;3;0;0;0;0;1;0;0;0;-43
https://techterms.com/definition/nanometer;0;44;1;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/import;0;26;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/faq;0;25;1;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/jumper;0;21;1;0;0;2;0;0;0;0;1;0;0;0;-1
https://techterms.com/definition/bootstrap;0;44;1;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/defragment;0;55;1;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/instagram;0;8;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/uplink_port;0;25;1;0;0;3;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/bot;0;44;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/firmware;0;61;1;0;0;5;0;0;0;0;0;0;0;0;1
https://techterms.com/definition/high-level_language;0;38;1;0;0;3;0;0;0;0;1;0;0;0;1
https://techterms.com/definition/heif;0;18;1;0;0;3;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/mca;0;16;1;0;0;8;0;0;0;0;1;0;0;0;-1
https://techterms.com/definition/clock_speed;0;59;1;0;0;7;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/extranet;0;15;1;0;0;2;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/permalink;0;10;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/desktop_computer;0;55;1;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/reimage;0;21;1;0;0;4;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/backend;0;40;1;0;0;2;0;0;0;0;0;0;0;0;1
https://techterms.com/definition/aup;0;8;1;0;0;2;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/smp;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/color_depth;0;22;1;0;0;2;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/upload;0;42;1;0;0;14;0;0;0;0;0;0;0;0;-21
https://techterms.com/definition/webring;0;5;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/ddr5;0;13;1;0;0;2;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/network;0;66;1;0;0;2;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/pascalcase;0;10;1;0;2;3;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/vlb;0;7;1;0;1;4;0;1;0;0;1;0;0;0;0
https://techterms.com/definition/extensible;0;17;1;0;1;3;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/interlaced;0;22;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/nybble;0;8;1;0;0;5;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/avr;0;12;1;0;1;3;0;1;0;0;1;0;0;0;0
https://techterms.com/definition/ripping;0;19;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/bounce;0;13;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/home_page;0;14;1;0;0;3;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/banner_ad;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1
https://techterms.com/definition/ddr2;0;24;1;0;6;4;0;0;0;0;1;0;0;0;-3
https://techterms.com/definition/dma;0;32;1;0;0;3;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ssh;0;25;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/spider;0;10;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/hub;0;55;1;0;0;1;1;0;1;0;0;1;0;0;0
https://techterms.com/definition/agp;0;32;1;0;1;2;0;0;0;1;0;0;0;0;0
https://techterms.com/definition/rpc;0;22;1;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/leaf;0;10;1;0;0;2;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/excel;0;45;1;0;0;5;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/wordart;0;22;1;0;0;4;1;0;0;0;0;1;0;0;0
https://techterms.com/definition/chip;0;13;1;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/dsl;0;55;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/flatbed;0;14;1;0;0;2;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/browser_extension;0;3;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/ssd;0;75;1;0;0;0;0;0;0;0;0;0;0;0;1
https://techterms.com/definition/quadcore;0;40;1;0;0;4;0;0;0;0;1;0;0;0;-3
https://techterms.com/definition/cookie;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/lossless;0;38;1;0;1;9;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/bandwidth;0;77;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/packet;0;60;1;0;0;1;0;0;0;0;0;0;0;0;1
https://techterms.com/definition/ibmcompatible;0;3;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/table;0;18;1;0;0;1;0;0;0;0;0;0;0;0;-93
https://techterms.com/definition/multimedia;0;51;1;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/winsock;0;13;1;0;1;6;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/inbox;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/sector;0;8;1;0;0;2;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/media_compression;0;6;1;0;0;2;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/eol;0;14;1;0;0;1;0;0;0;0;1;0;0;0;0
https://techterms.com/definition/uml;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/progressive_scan;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/nvme;0;20;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ipv6;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/primitive;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/wpa2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/web_forum;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/chipset;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/sampling;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/color_space;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/esata;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ugc;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/checksum;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/visualbasic;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/wpa;0;30;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/horizontalmarketsoftware;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/icq;0;14;0;0;0;3;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/windows7;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ad_hoc_network;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/scalable;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/version_control;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/minicomputer;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/piconet;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/root_directory;0;24;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/dvd-rw;0;62;0;0;4;13;0;1;0;0;0;0;0;0;-2
https://techterms.com/definition/typecasting;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/repeater;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/backbone;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ipv4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ocr;0;28;0;0;0;1;0;0;0;0;0;0;0;0;-12
https://techterms.com/definition/interactive_video;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/document_grinding;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/broadband;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/powerpoint;0;35;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/pc;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/web_browser;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/responsive_web_design;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/sandboxing;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/escape_key;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ethernet;0;30;0;0;1;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/xaml;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/tumblr;0;19;0;0;0;3;1;1;0;0;0;0;0;0;0
https://techterms.com/definition/mobile;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/spyware;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/maximize;0;21;0;0;0;3;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/objective-c;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/windowsvista;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/captcha;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/open_source;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/cdma;0;37;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/registry;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/unicast;0;12;0;0;1;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/white_box_testing;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/cell_reference;0;25;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/screen_reader;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/javascript;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/qbe;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/snippet;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/pci_express;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/vdsl;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/seo;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/hashtag;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/tunneling;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/loop;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/apple_silicon;0;16;0;0;1;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ppc;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/southbridge;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/oled;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/sonoma;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/abend;0;10;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/hypervisor;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/quicktime;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/smartwatch;0;19;0;0;0;3;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ntfs;0;36;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/jvm;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/cpm;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/linux;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/y2k;0;15;0;0;0;1;1;0;0;0;0;0;0;0;0
https://techterms.com/definition/json;0;27;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/malware;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/container;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/sync;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/interrupt;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/default_program;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
